session_id,start_time,end_time,segment_start_m,segment_end_m,distance_m,drop_m,avg_grade_pct,steepest_100m_grade_pct,avg_speed_mps,max_speed_mps,avg_speed_mph,max_speed_mph,brake_fraction,avg_brake_signal,avg_power_proxy_W,max_power_proxy_W,energy_proxy_kJ
448,2026-07-26 15:22:32+00:00,2026-07-26 15:29:19+00:00,2790.0,3260.0,470.0,13.953290563445194,-2.968785226264935,-3.9412240262519163,10.08636837519054,11.868267993558595,22.562563473493515,26.548559398618906,0.4166666666666667,22.226237829610625,830.4571584894675,1289.3270604551717,38.463780300098655
450,2026-07-26 15:29:21+00:00,2026-07-26 15:38:12+00:00,490.0,1600.0,1110.0,19.670747146423878,-1.77213938256071,-3.0040101162138626,10.755691110895443,14.382271744119993,24.05979579208895,32.17222562661058,0.0,0.0,541.2870404469179,998.3413168902755,54.22457829130353
450,2026-07-26 15:29:21+00:00,2026-07-26 15:38:12+00:00,2690.0,3300.0,610.0,5.259277340897427,-0.8621766132618733,-1.1078291494461041,9.749616516078063,10.509719177679418,21.809271018428024,23.509572247851242,0.0,0.0,226.66325454192338,290.17970976884726,14.497776510691256
450,2026-07-26 15:29:21+00:00,2026-07-26 15:38:12+00:00,4250.0,5070.0,820.0,17.518417388071896,-2.1363923643990117,-2.9297888755885992,12.893582249162238,15.305876126357338,28.84212206773944,34.23826978873778,0.0,0.0,759.3000112303973,1173.5797799963884,48.291444556132866
454,2026-07-26 15:38:33+00:00,2026-07-26 15:40:32+00:00,50.0,610.0,560.0,7.797922356142806,-1.3924861350255011,-2.166953535400296,11.111779625258254,13.268345191157831,24.856343113050855,29.680442893606457,0.0,0.0,413.36257263708717,687.0771476197046,21.49583074616682
456,2026-07-26 15:40:34+00:00,2026-07-26 15:47:00+00:00,1340.0,2110.0,770.0,35.766038084385116,-4.644940010959106,-19.25918607863224,12.078639241308977,15.15175511217121,27.019146477516504,33.8935108987366,0.0,0.0,1236.4573405749672,4187.970859988149,98.59301824379686
458,2026-07-26 15:47:02+00:00,2026-07-26 15:53:53+00:00,50.0,1010.0,960.0,19.07684743049191,-1.9871716073429073,-3.345848750137634,11.535336034070395,16.01528249405663,25.803811815654964,35.82516663845882,0.0,0.0,657.4771982991065,1312.371898625511,52.587428395368306
458,2026-07-26 15:47:02+00:00,2026-07-26 15:53:53+00:00,1580.0,1890.0,310.0,5.402650417112682,-1.742790457133123,-2.3663103927242446,10.749883670849977,12.470103143051778,24.046804918687315,27.894826286354192,0.0,0.0,487.5696540986993,706.2945035381987,14.89300016631699
458,2026-07-26 15:47:02+00:00,2026-07-26 15:53:53+00:00,2580.0,3440.0,860.0,18.981480737674246,-2.2071489229853776,-3.301411996181457,12.173690705256794,15.932173605767353,27.231770546834273,35.63925735005224,0.0,0.0,756.3372514661665,1340.4220012308388,52.324539616280205
460,2026-07-26 15:53:55+00:00,2026-07-26 15:57:47+00:00,50.0,370.0,320.0,8.101310711551719,-2.531659597359912,-3.014472011440546,13.315427797555918,14.669153359364003,29.78576368458285,32.81396152327309,0.0,0.0,873.0165903439688,1021.6166396271203,22.332154120570582
460,2026-07-26 15:53:55+00:00,2026-07-26 15:57:47+00:00,1020.0,1420.0,400.0,10.467816797057253,-2.6169541992643133,-3.9394912021145387,10.279038693976531,12.552787041586331,22.993554701987588,28.079784899754678,0.0,0.0,757.5362180356091,1347.6995601134247,28.855688460935994
460,2026-07-26 15:53:55+00:00,2026-07-26 15:57:47+00:00,1540.0,1940.0,400.0,9.201118449365197,-2.300279612341299,-3.175494837716542,12.877304515760493,13.929922986910059,28.805709815140688,31.160350274941973,0.0,0.0,786.227863323397,1131.7093738089068,25.363895128704595
496,2026-07-26 16:38:37+00:00,2026-07-26 16:46:36+00:00,320.0,1040.0,720.0,9.54656652541911,-1.3259120174193209,-1.812227426296431,9.369055412397469,9.788858163788385,20.95798007426062,21.897052084351255,0.0,0.0,336.33709957059557,466.0649868894933,26.31616074963557
496,2026-07-26 16:38:37+00:00,2026-07-26 16:46:36+00:00,2060.0,2320.0,260.0,6.764435114083369,-2.601705813108988,-4.865614020973624,8.633206008550346,8.95678573275299,19.311931837308396,20.03575906575025,0.0,0.0,585.4968646665653,1181.7396291171156,18.646909479833358
496,2026-07-26 16:38:37+00:00,2026-07-26 16:46:36+00:00,2420.0,2920.0,500.0,8.464530894372558,-1.6929061788745117,-2.086185395526968,11.328913898418774,12.24579324605396,25.342058648932476,27.39305933709279,0.0,0.0,518.0204251567823,655.7157322684192,23.33341050873634
500,2026-07-26 16:48:47+00:00,2026-07-26 16:51:23+00:00,50.0,1210.0,1160.0,15.822392209515442,-1.3639993284065037,-1.7376581003224487,8.87964602567061,9.629581749201114,19.863202455419223,21.540760892092685,0.0,0.0,329.60125091798,419.2116285971292,43.61616458867236
506,2026-07-26 16:56:48+00:00,2026-07-26 17:11:22+00:00,1540.0,2210.0,670.0,14.906953337336347,-2.224918408557664,-3.8552685402606244,12.434359936653832,14.964939937797404,27.814871010768236,33.47561725527336,0.0,0.0,759.8205746078305,1421.271721503656,41.092656639234754
506,2026-07-26 16:56:48+00:00,2026-07-26 17:11:22+00:00,2520.0,4620.0,2100.0,102.93690741146796,-4.901757495784189,-8.090165103909271,19.54139222184804,22.12450943544735,43.71284945832149,49.49111810005223,0.7488151658767772,37.643182462373815,2651.089674431717,4577.002407544933,283.75690833952666
508,2026-07-26 17:11:24+00:00,2026-07-26 17:18:38+00:00,50.0,1860.0,1810.0,50.55728054606578,-2.793219919672143,-3.821397248512426,18.028512622848158,23.73274624518598,40.328634177809946,53.08864138597436,0.0,0.0,1376.5281850225156,2119.7696625704775,139.3667051260904
508,2026-07-26 17:11:24+00:00,2026-07-26 17:18:38+00:00,2150.0,3280.0,1130.0,47.22310278151414,-4.179035644381782,-6.479771178601908,24.71174103144151,27.244146798101465,55.2785903530814,60.943420718730906,0.5789473684210527,32.09760906638939,2891.537464121149,4598.23505091181,130.1756773585497
512,2026-07-26 17:21:31+00:00,2026-07-26 17:24:28+00:00,1380.0,1680.0,300.0,16.433597025551762,-5.477865675183921,-9.660760055226035,15.613409791107458,16.100993028493317,34.92620300444582,36.01689564355162,0.0,0.0,2241.3110433349425,4162.295063006238,45.30101789660625
512,2026-07-26 17:21:31+00:00,2026-07-26 17:24:28+00:00,1950.0,2270.0,320.0,9.491621449217178,-2.966131702880368,-6.778216347042417,14.256341863868192,14.888982394884513,31.890528507221262,33.305705070876236,0.0,0.0,1135.0953047162839,2751.1003450634953,26.164698603126567
514,2026-07-26 17:24:30+00:00,2026-07-26 17:25:55+00:00,50.0,470.0,420.0,11.915265449346634,-2.836967964130151,-3.4578866401489563,20.71957301070832,21.798905564737442,46.34836482352434,48.76276298482785,0.0,0.0,1550.230759005772,1900.8500340404842,32.84573989032343
518,2026-07-26 17:26:54+00:00,2026-07-26 17:28:24+00:00,200.0,1040.0,840.0,12.807797278216526,-1.524737771216253,-1.7563023877652881,15.813860813469082,16.823958666137965,35.374599171145945,37.63412371630719,0.0,0.0,655.4284424474378,790.3167323593458,35.30610205510445
522,2026-07-26 17:29:05+00:00,2026-07-26 17:33:59+00:00,180.0,510.0,330.0,14.101342615861427,-4.273134126018614,-5.457981458290192,10.736921390256725,14.294148805581118,24.01780912280048,31.97510022723049,0.0,0.0,1181.150058496506,1656.9704607936726,38.87190206830977
522,2026-07-26 17:29:05+00:00,2026-07-26 17:33:59+00:00,1150.0,1870.0,720.0,8.6895064576413,-1.206875896894625,-2.1047794331558407,14.878571413582897,15.960317865423365,33.28241636896675,35.70221426588977,0.0,0.0,483.60501404255126,906.1745483450084,23.95358039619859
522,2026-07-26 17:29:05+00:00,2026-07-26 17:33:59+00:00,3230.0,3750.0,520.0,14.97638858728834,-2.880074728324681,-4.0660700781126025,16.898925087124905,19.00796076274477,37.801818824098305,42.51959726812985,0.0,0.0,1336.4945364335413,1917.3217066881487,41.28406254360492
524,2026-07-26 17:34:01+00:00,2026-07-26 17:36:46+00:00,590.0,1060.0,470.0,10.702581163126638,-2.277144928324817,-2.9223231985831717,16.80251795375465,19.500339225357827,37.58616220864945,43.621016520574955,0.0,0.0,1023.3797403452518,1469.4225753340604,29.502842260086524
524,2026-07-26 17:34:01+00:00,2026-07-26 17:36:46+00:00,2050.0,2610.0,560.0,12.040313665804433,-2.1500560117507916,-2.591005990121289,16.16990807797385,17.25166554221016,36.171054218803356,38.590876749754294,0.0,0.0,931.9518703984216,1146.1909569336544,33.19044905429316
527,2026-07-26 17:36:49+00:00,2026-07-26 17:37:48+00:00,390.0,720.0,330.0,9.779498767536438,-2.963484475011042,-3.667404375985484,11.746111688719552,12.557753340194303,26.275303527021187,28.090894193348028,0.9705882352941176,32.79814754746078,913.9339220875124,1178.112843209303,26.958264097578624
529,2026-07-26 17:37:50+00:00,2026-07-26 17:42:17+00:00,1380.0,1690.0,310.0,6.367642827358907,-2.054078331406099,-3.0865737096744965,14.845205903421869,16.148817943182518,33.20777984838464,36.1238769308843,0.0,0.0,808.347055501604,1316.7003466145702,17.553107894325837
529,2026-07-26 17:37:50+00:00,2026-07-26 17:42:17+00:00,1910.0,2650.0,740.0,12.143852503493292,-1.6410611491207154,-2.2908551673991155,16.395808981731637,17.004902490646597,36.676380148827036,38.03888352417367,0.0,0.0,732.7876523535004,1059.1716518314179,33.475865249654646
529,2026-07-26 17:37:50+00:00,2026-07-26 17:42:17+00:00,2900.0,3470.0,570.0,10.37643520185776,-1.820427228396098,-3.2034320311322517,17.292893737542403,18.305633871973676,38.6831015961489,40.94853675727827,0.0,0.0,845.7935088492515,1499.6499692861203,28.60378504179312
531,2026-07-26 17:42:19+00:00,2026-07-26 17:46:13+00:00,540.0,1770.0,1230.0,25.478161424935877,-2.0713952377996647,-3.683401144963568,15.774052090483108,18.190942415675902,35.28554959395828,40.691979276297204,0.0,0.0,891.6605935008955,1749.2343755578877,70.23335456559249
531,2026-07-26 17:42:19+00:00,2026-07-26 17:46:13+00:00,2590.0,2980.0,390.0,8.769669553889173,-2.2486332189459417,-3.069422102853423,13.388784075444633,14.692020912432275,29.949857004842148,32.86511478264199,0.0,0.0,793.7274589779006,1126.790618941311,24.174558788946435
533,2026-07-26 17:46:15+00:00,2026-07-26 17:49:01+00:00,620.0,1430.0,810.0,16.705819548753595,-2.0624468578708144,-3.3501719500101217,9.488041294687047,11.820694725467309,21.224143912596293,26.44214102869387,0.23170731707317074,6.299909272036695,528.7542336805204,941.6308503517805,46.05142922628965
543,2026-07-26 17:52:49+00:00,2026-07-26 17:57:25+00:00,1410.0,1860.0,450.0,8.90500360060878,-1.9788896890241732,-3.014321748834959,16.855925119979183,17.938267706841533,37.70563063703289,40.12676205002133,0.0,0.0,898.637995287183,1423.1483666139131,24.54762197547417
547,2026-07-26 18:01:42+00:00,2026-07-26 18:02:31+00:00,110.0,640.0,530.0,6.94255651206106,-1.3099163230303887,-1.9873546955640222,13.891232761104167,14.415323857168989,31.07380270468899,32.24616109781896,0.0,0.0,487.6276449816392,763.8117660309225,19.13792070671264
553,2026-07-26 18:03:44+00:00,2026-07-26 18:08:57+00:00,2120.0,3850.0,1730.0,30.883950525003797,-1.7851994523123582,-3.3651830743651203,18.35797968356542,20.154898221067608,41.065631002964885,45.08522329336884,0.0,0.0,882.1497476330104,1630.255452625305,85.13500685673071
559,2026-07-26 18:11:22+00:00,2026-07-26 18:18:21+00:00,2680.0,3040.0,360.0,6.229060585159459,-1.7302946069887386,-2.4954307863660574,14.48062244532096,15.591353739407433,32.39222987947602,34.876865021938606,0.0,0.0,664.7850180143247,1013.3850839838177,17.171090699656418
559,2026-07-26 18:11:22+00:00,2026-07-26 18:18:21+00:00,3520.0,3970.0,450.0,7.078459733274713,-1.5729910518388248,-2.1565989665439815,15.054624387500187,15.948512113097376,33.676235655646444,35.675805550056765,0.0,0.0,636.5013902640018,917.2116664350574,19.51255288534241
559,2026-07-26 18:11:22+00:00,2026-07-26 18:18:21+00:00,4840.0,5240.0,400.0,6.848759894163948,-1.712189973540987,-3.754938469372746,13.68559117195815,13.762379044648062,30.613795570772524,30.785565149982244,0.0,0.0,624.7533218671033,1422.9758062384233,18.87936001185128
575,2026-07-26 18:23:50+00:00,2026-07-26 18:30:31+00:00,60.0,790.0,730.0,14.363039662116876,-1.9675396797420377,-3.306216490118288,17.2985714029386,19.172157201079784,38.69580217192779,42.88689424006752,0.0,0.0,927.8202910933408,1557.279261618915,39.593298762988
575,2026-07-26 18:23:50+00:00,2026-07-26 18:30:31+00:00,1560.0,3860.0,2300.0,86.77803580448892,-3.77295807845604,-4.4982474663625,21.108823692893814,24.651741509186138,47.219093801212004,55.14437524424243,0.6190476190476191,28.989677437640633,2237.7088921801956,2891.6104516278515,239.21320127901222
577,2026-07-26 18:30:33+00:00,2026-07-26 18:35:06+00:00,160.0,660.0,500.0,12.727470094626938,-2.5454940189253876,-3.818475462165736,14.47610641787769,16.355419892547026,32.38212781379225,36.586032329426956,0.0,0.0,999.4759943345214,1565.0185876869587,35.084671337549565
581,2026-07-26 18:36:20+00:00,2026-07-26 18:42:35+00:00,690.0,1490.0,800.0,32.18575246203491,-4.023219057754364,-5.40645601177377,17.62502260826756,21.195568515032974,39.426052720713045,47.413136442002894,0.4074074074074074,19.55544289997345,1972.6332294447916,2993.221074109951,88.72356709437007
581,2026-07-26 18:36:20+00:00,2026-07-26 18:42:35+00:00,2370.0,2720.0,350.0,5.473750442085304,-1.5639286977386584,-2.533858044881498,13.311509184166942,14.821211606264526,29.77699799607852,33.15410613427104,0.0,0.0,515.5779791753265,899.2696888789303,15.08899520615677
581,2026-07-26 18:36:20+00:00,2026-07-26 18:42:35+00:00,3770.0,4170.0,400.0,12.558952025325993,-3.139738006331498,-4.269588613133067,14.775224962032345,16.71205454030907,33.05123694083828,37.38380131600991,0.0,0.0,1228.6739262878934,1800.3292551935533,34.62013274253389
583,2026-07-26 18:42:37+00:00,2026-07-26 18:47:11+00:00,50.0,550.0,500.0,14.022584387172373,-2.8045168774344744,-3.8572052614595975,9.169087125538343,12.238474948415773,20.5106637561255,27.376688771509873,0.6470588235294118,32.85397839469298,683.3106458942327,935.8667424835262,38.65479634752324
594,2026-07-26 19:25:06+00:00,2026-07-26 19:32:00+00:00,760.0,1270.0,510.0,6.53578217549142,-1.2815259167630235,-1.9919726949229357,13.818745656814267,14.40220048880666,30.911653670396984,32.21680495885527,0.0,0.0,477.6336594451866,767.6908875218588,18.016602502781403
594,2026-07-26 19:25:06+00:00,2026-07-26 19:32:00+00:00,1850.0,2300.0,450.0,9.347632694964148,-2.0772517099920327,-3.1314348474829785,13.357507854905583,13.859667560117334,29.879894092040047,31.003193361035553,0.17391304347826086,1.7050106991390657,743.9797934810866,1168.738422846082,25.76777776326512
594,2026-07-26 19:25:06+00:00,2026-07-26 19:32:00+00:00,2370.0,4200.0,1830.0,96.9353466715402,-5.297013479319137,-7.478668518809286,21.431955254666363,25.93182307688691,47.941918518849235,58.00783615982219,0.5380434782608695,30.233507371281146,3232.392344041805,4846.375664170059,267.2129459882344
594,2026-07-26 19:25:06+00:00,2026-07-26 19:32:00+00:00,4610.0,5070.0,460.0,10.121484195827549,-2.2003226512668586,-3.6411037494305276,20.26955523239312,20.91406580239492,45.34170372314138,46.78343280779107,0.0,0.0,1204.851235693481,2047.153393720669,27.90098454906018
594,2026-07-26 19:25:06+00:00,2026-07-26 19:32:00+00:00,5660.0,6710.0,1050.0,20.53260678680249,-1.955486360647856,-4.535427256758169,16.49834479190401,18.002804231860033,36.905746223836815,40.271126144998284,0.0,0.0,866.2484517431558,2067.0687073460313,56.60038919456761
598,2026-07-26 19:34:52+00:00,2026-07-26 19:38:39+00:00,200.0,810.0,610.0,13.355175063807167,-2.1893729612798634,-3.13386857171119,14.446412035489933,15.598924774632165,32.31570337215894,34.89380094540123,0.20967741935483872,1.6026300093434473,847.4115565469908,1182.9671002667242,36.81500913264148
598,2026-07-26 19:34:52+00:00,2026-07-26 19:38:39+00:00,1760.0,2290.0,530.0,18.091811812946162,-3.4135493986690872,-4.4697766705593835,15.766174529681358,19.97378693376406,35.267927992307975,44.68008888189885,0.0,0.0,1459.8680646468658,2148.1604428518294,49.87206936168552
600,2026-07-26 19:38:41+00:00,2026-07-26 19:54:08+00:00,2580.0,3340.0,760.0,11.104618374108554,-1.4611339965932308,-2.246670593344845,13.492833575370124,15.120600790636086,30.18260910739559,33.82382066624035,0.0,0.0,529.5981766299121,897.6677816827529,30.611102056251383
600,2026-07-26 19:38:41+00:00,2026-07-26 19:54:08+00:00,3690.0,4250.0,560.0,6.589710033332324,-1.1767339345236292,-1.6054432916312749,13.46600834741908,14.335705521964378,30.122602781449267,32.06805995428682,0.0,0.0,424.68160826246543,618.3230204875762,18.16526057498422
600,2026-07-26 19:38:41+00:00,2026-07-26 19:54:08+00:00,5770.0,8420.0,2650.0,105.8459898786906,-3.9941882973090794,-8.873943492168479,21.434344105578013,26.973304687036435,47.94726222614982,60.33756417107291,0.6654135338345865,28.40229920673375,2499.484868938258,6373.264460054107,291.7761141594973
600,2026-07-26 19:38:41+00:00,2026-07-26 19:54:08+00:00,9580.0,10300.0,720.0,10.326129555899712,-1.4341846605416266,-2.123439098083594,12.905955041271506,13.339310990650576,28.869799215442704,29.839188865986436,0.0,0.0,506.4353660911253,778.5966576414991,28.46511199508871
600,2026-07-26 19:38:41+00:00,2026-07-26 19:54:08+00:00,10830.0,11100.0,270.0,5.31086764074459,-1.966988015090589,-2.5415504560228044,12.615520684137087,14.104514609819352,28.22011606150923,31.550900612516447,0.0,0.0,644.1736204857878,910.2053911494348,14.639990847152946
606,2026-07-26 19:56:48+00:00,2026-07-26 19:59:13+00:00,250.0,820.0,570.0,17.65727203836974,-3.097767024275393,-4.574889063592934,15.353050887308282,17.854738675146503,34.34379672357794,39.939912927582554,0.0,0.0,1268.2101278140815,1945.3144143338418,48.67421267369041
608,2026-07-26 19:59:15+00:00,2026-07-26 20:04:49+00:00,860.0,1190.0,330.0,10.02315127613042,-3.0373185685243698,-4.209582604910594,13.203714929487777,14.624976592910782,29.535869115711744,32.71514091112827,0.14705882352941177,1.3013119239972988,1050.5906086774924,1587.7525404324092,27.62991903929388
608,2026-07-26 19:59:15+00:00,2026-07-26 20:04:49+00:00,2300.0,2540.0,240.0,6.2812585889505215,-2.617191078729384,-3.630436393183004,15.138459859059369,16.50005572079447,33.86377026453867,36.90957346276501,0.0,0.0,977.4093913887648,1481.0961330708242,17.3149802388869
608,2026-07-26 19:59:15+00:00,2026-07-26 20:04:49+00:00,2910.0,3390.0,480.0,8.373622246351118,-1.7445046346564832,-2.3542865685562617,14.626229933628437,16.000344063036895,32.7179445544659,35.79175031996442,0.1836734693877551,3.5949234571351085,701.0667877041028,1036.5294796541423,23.08281082051396
610,2026-07-26 20:04:51+00:00,2026-07-26 20:12:41+00:00,2590.0,2930.0,340.0,8.705771699998223,-2.5605210882347715,-3.3851293739501216,15.38454898758737,16.96229074589001,34.414255967223,37.9435637658599,0.0,0.0,1039.1801534350373,1475.775022778692,23.998417325932103
610,2026-07-26 20:04:51+00:00,2026-07-26 20:12:41+00:00,5270.0,5570.0,300.0,8.402145983921798,-2.8007153279739327,-4.195516695806674,14.533727065578088,16.369883121381285,32.51102153180496,36.618385650906596,0.0,0.0,1066.8524632810447,1742.72504845467,23.16143964073867
614,2026-07-26 20:14:20+00:00,2026-07-26 20:20:59+00:00,3580.0,4460.0,880.0,49.075878193773235,-5.576804340201504,-7.13563744166882,19.323626439341922,26.98306031288665,43.22572127626593,60.359386884588965,0.1348314606741573,0.9069683715460001,3042.3551020844307,4903.066116794937,135.28305658773726
616,2026-07-26 20:21:01+00:00,2026-07-26 20:22:39+00:00,50.0,710.0,660.0,12.526677669195436,-1.8979814650296116,-2.420510193972376,24.824639370816808,26.609294425233674,55.53113674574268,59.5232964057661,0.9552238805970149,22.18508532487872,1261.4235375760538,1612.1640948278762,34.531164929680834
634,2026-07-26 20:47:27+00:00,2026-07-26 20:50:36+00:00,240.0,720.0,480.0,20.552618477942275,-4.281795516237974,-5.423534881788186,14.195190718790984,18.30114920815911,31.75373729149737,40.9385048500338,0.22448979591836735,4.622053583101592,1623.164953043699,2421.5073779019685,56.65555362248046
634,2026-07-26 20:47:27+00:00,2026-07-26 20:50:36+00:00,850.0,1750.0,900.0,21.295057669560094,-2.3661175188400105,-3.485753604341795,18.426529295933353,19.542129471518596,41.21897211867697,43.71449863886586,0.0,0.0,1168.418107186805,1628.3784179670179,58.70216892248605
634,2026-07-26 20:47:27+00:00,2026-07-26 20:50:36+00:00,1860.0,2620.0,760.0,7.314412269101041,-0.9624226669869791,-1.8900142318873918,15.465668790034652,17.03362287258597,34.59571579732161,38.10312918885551,0.0,0.0,410.8895932512921,872.6107905228512,20.162982005126622
640,2026-07-26 20:52:49+00:00,2026-07-26 20:59:04+00:00,880.0,1310.0,430.0,9.674309682883177,-2.2498394611356223,-3.6883034232630507,10.148234941268846,11.344874922080939,22.700955040418858,25.37776244202071,0.0,0.0,609.3238914780721,1070.4970349762002,26.668298814932594
640,2026-07-26 20:52:49+00:00,2026-07-26 20:59:04+00:00,2120.0,2590.0,470.0,29.922415406863763,-6.3664713631625025,-9.895610132063865,14.010606144052034,17.358840278876716,31.340833357310384,38.83061980779509,0.0,0.0,2305.4274139521954,3860.327668809863,82.48442953471472
640,2026-07-26 20:52:49+00:00,2026-07-26 20:59:04+00:00,3350.0,3620.0,270.0,7.824547003840053,-2.897980371792612,-3.622656838320495,10.625233140915759,11.009502462443086,23.76796962445365,24.627555615701247,0.0,0.0,801.3789312073287,1063.7586708693746,21.56922451625553
650,2026-07-26 21:06:41+00:00,2026-07-26 21:10:02+00:00,310.0,650.0,340.0,9.758033722261558,-2.8700099183122227,-4.32420781483296,11.119660029295702,13.224025692825967,24.873971074838273,29.581302999342267,0.0,0.0,841.7499981545009,1367.4221346781646,26.899093339123436
650,2026-07-26 21:06:41+00:00,2026-07-26 21:10:02+00:00,750.0,1120.0,370.0,9.844124755686693,-2.6605742582937006,-3.695206394366238,13.401992890573888,14.916732901794107,29.979404282779814,33.36778118690522,0.0,0.0,946.4330046911005,1383.7309454823799,27.136412742773498
650,2026-07-26 21:06:41+00:00,2026-07-26 21:10:02+00:00,1660.0,2040.0,380.0,9.146335998384444,-2.406930525890643,-3.7889884377025567,11.71002944941896,12.667675050736815,26.1945898564311,28.336782056945275,0.0,0.0,736.4452270640982,1237.2994759217368,25.212881276506543
654,2026-07-26 21:10:47+00:00,2026-07-26 21:11:58+00:00,50.0,700.0,650.0,8.207654024190134,-1.262716003721559,-2.5747768090497516,10.753826893986531,11.43018544662791,24.05562565762914,25.568596650474028,0.0,0.0,366.18879605067826,780.8941996083504,22.625301159622765
660,2026-07-26 21:15:19+00:00,2026-07-26 21:17:52+00:00,250.0,660.0,410.0,10.061512359094024,-2.454027404657079,-4.134988778714103,9.388952521120691,10.006620615304511,21.002488638870553,22.384172815194415,0.0,0.0,618.5550826524861,1087.2090011787159,27.73566558420218
664,2026-07-26 21:18:14+00:00,2026-07-26 21:20:52+00:00,50.0,550.0,500.0,16.204994391420854,-3.240998878284171,-4.825669217259019,14.425461950727277,17.596031176828483,32.26883936723174,39.36120073556837,0.0,0.0,1242.722596324506,2052.8063151740344,44.670849589334644
664,2026-07-26 21:18:14+00:00,2026-07-26 21:20:52+00:00,1200.0,1570.0,370.0,9.010566035973596,-2.435288117830702,-3.974051753248972,11.377573686337907,14.048688742956442,25.450907494492455,31.426021704895405,0.0,0.0,751.6599926700633,1363.3822425774254,24.838616440425177
666,2026-07-26 21:20:54+00:00,2026-07-26 21:29:31+00:00,1830.0,2860.0,1030.0,14.700606538194108,-1.4272433532227289,-3.0437469083856,11.08314469607831,12.754246962033994,24.79228860074783,28.530437907198447,0.0,0.0,419.798055442199,803.4672615422526,40.52383898925127
674,2026-07-26 21:31:41+00:00,2026-07-26 21:36:15+00:00,1510.0,2980.0,1470.0,48.82058956153102,-3.32112854160075,-4.399600314409724,18.62739494759538,24.071988466022002,41.66829578470692,53.8475046215596,0.0,0.0,1712.3707110021958,2897.0470641598054,134.57932539121205
676,2026-07-26 21:36:17+00:00,2026-07-26 21:42:03+00:00,50.0,530.0,480.0,10.521205472223215,-2.1919178067131697,-2.7579239586229107,21.28228242764727,21.88620394895388,47.60710994015585,48.95804390871931,0.08163265306122448,0.0,1243.4421872558803,1634.910977835352,29.00286021678524
682,2026-07-26 21:42:55+00:00,2026-07-26 22:05:46+00:00,720.0,1330.0,610.0,14.36575876921384,-2.355042421182597,-3.563888726635554,12.062141935188752,15.625959317480817,26.98224305473504,34.95427549543848,0.1935483870967742,5.794318060798307,775.4070401929037,1409.8641005895474,39.60079428080257
682,2026-07-26 21:42:55+00:00,2026-07-26 22:05:46+00:00,1380.0,2020.0,640.0,22.212428764852433,-3.4706919945081927,-6.07100266920375,15.118263979252658,16.634093760640475,33.81859336804907,37.20940801861237,0.8153846153846154,34.0071762427815,1441.0391948232011,2741.4704439515845,61.23100325747987
682,2026-07-26 21:42:55+00:00,2026-07-26 22:05:46+00:00,2300.0,2720.0,420.0,11.017539379645854,-2.6232236618204414,-4.124344685188333,11.117825236628576,11.820313718128057,24.869866760532787,26.44128873954916,0.3953488372093023,17.144960082255345,772.7152036484449,1343.8762659438626,30.371059229325557
682,2026-07-26 21:42:55+00:00,2026-07-26 22:05:46+00:00,4540.0,5140.0,600.0,12.07482863971407,-2.012471439952345,-2.8996393386200054,10.895067500079993,13.715715314413712,24.371571895311366,30.68118135829839,0.4262295081967213,15.427540214991387,593.6272395210311,1064.521411954631,33.28559337652221
688,2026-07-26 22:14:10+00:00,2026-07-26 22:21:23+00:00,1760.0,2450.0,690.0,11.523325284945969,-1.6700471427457924,-3.5059473457545494,9.645148930061506,10.21532418840265,21.575583683924272,22.851029412139074,0.0,0.0,436.10552270289037,926.4486742085721,31.76531371373491
690,2026-07-26 22:21:25+00:00,2026-07-26 22:23:10+00:00,180.0,930.0,750.0,7.969302773331123,-1.0625737031108162,-1.7107160796236087,9.64437834473376,10.812392537644454,21.57385993363851,24.186633271395074,0.0,0.0,272.45437304527405,396.3882781124879,21.968259717992307
694,2026-07-26 22:27:27+00:00,2026-07-26 22:30:26+00:00,50.0,370.0,320.0,7.682774214857375,-2.4008669421429296,-3.3292611944755492,13.280918992195186,14.299644534745019,29.70856968547599,31.98739382324852,0.0,0.0,818.5603511780794,1146.98296826588,21.17841222841799
694,2026-07-26 22:27:27+00:00,2026-07-26 22:30:26+00:00,1020.0,1440.0,420.0,11.09551858453608,-2.6417901391752574,-5.206723275675813,12.333777257867956,14.755490328181004,27.58987396624006,33.00709182216581,0.13953488372093023,1.5435443100438972,856.9347154681968,1837.9129754838063,30.586017485318006
696,2026-07-26 22:30:28+00:00,2026-07-26 22:33:55+00:00,930.0,1210.0,280.0,8.224095729226661,-2.937177046152379,-4.3284701439929165,7.447441248197462,8.831032848902016,16.65945161103584,19.7544578760335,0.1724137931034483,9.056869956088326,580.0501854358363,1053.5736187892053,22.670624528143506
698,2026-07-26 22:33:57+00:00,2026-07-26 22:35:23+00:00,300.0,620.0,320.0,8.50144491441742,-2.6567015357554435,-3.12544703087039,8.686171401574732,10.84585870186157,19.430412047187573,24.261494948688192,0.45454545454545453,19.712881268769817,595.345024472336,881.341454567326,23.435168065532206
785,2026-07-27 13:47:50+00:00,2026-07-27 14:05:45+00:00,4750.0,5070.0,320.0,5.515510666414997,-1.7235970832546865,-2.6447683710464958,13.316241196446477,14.023425031487186,29.78758320608106,31.369508391837837,0.0,0.0,592.6694877026738,955.3854033544476,15.204111858146245
